D,D_lazy,churny_fraction,num_seeds,delivery_rate_mean,delivery_rate_std,p99_latency_sec_mean,p99_latency_sec_std,bytes_per_delivery_mean,bytes_per_delivery_std,p50_latency_sec_mean,p50_latency_sec_std,p90_latency_sec_mean,p90_latency_sec_std,avg_latency_sec_mean,avg_latency_sec_std,payload_bytes_MB_mean,payload_bytes_MB_std,control_bytes_MB_mean,control_bytes_MB_std,meshmnt_bytes_MB_mean,meshmnt_bytes_MB_std,gossip_bytes_MB_mean,gossip_bytes_MB_std,total_bytes_MB_mean,total_bytes_MB_std,payload_pct_mean,payload_pct_std,messages_published_mean,messages_published_std,total_deliveries_mean,total_deliveries_std,drops_peer_mean,drops_peer_std,drops_offline_mean,drops_offline_std,online_rate_mean,online_rate_std
4,5,0.1,1,0.9952522522522522,0.0,3.3000000000000003,0.0,8208.438188157352,0.0,0.8,0.0,1.0,0.0,0.8423473640719344,0.0,3836.5693359375,0.0,483.3003692626953,0.0,2.3006439208984375,0.0,480.9997253417969,0.0,4319.869705200195,0.0,88.81215401749489,0.0,555.0,0.0,551836.0,0.0,0.0,0.0,23756.0,0.0,0.988,0.0
4,7,0,1,1.0,0.0,1.1,0.0,6934.267619535913,0.0,0.8,0.0,0.9,0.0,0.7411979924175045,0.0,3177.9873046875,0.0,614.0977172851562,0.0,0.0,0.0,614.0977172851562,0.0,3792.0850219726562,0.0,83.80580304168126,0.0,574.0,0.0,573426.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,21,0.3,1,0.9990036630036631,0.0,7.300000000000001,0.0,252513.8038270314,0.0,1.7000000000000002,0.0,2.3000000000000003,0.0,1.8739022510870165,0.0,99713.431640625,0.0,31548.106914520264,0.0,4.175853729248047,0.0,31543.931060791016,0.0,131261.53855514526,0.0,75.9654600564762,0.0,546.0,0.0,545070.0,0.0,255487.0,0.0,2114743.0,0.0,0.955,0.0
4,5,0.2,1,0.9998563535911602,0.0,5.300000000000001,0.0,83520.8647855493,0.0,0.8,0.0,1.0,0.0,0.9523592618331771,0.0,40721.94140625,0.0,2487.435127258301,0.0,5.242347717285156,0.0,2482.1927795410156,0.0,43209.3765335083,0.0,94.24329780521289,0.0,543.0,0.0,542479.0,0.0,1053073.0,0.0,636714.0,0.0,0.976,0.0
4,7,0.1,1,0.9971252268602541,0.0,3.4000000000000004,0.0,11402.02206218585,0.0,0.8,0.0,1.0,0.0,0.8530713076809564,0.0,5186.7421875,0.0,781.9278144836426,0.0,2.2973060607910156,0.0,779.6305084228516,0.0,5968.670001983643,0.0,86.89946312622787,0.0,551.0,0.0,548903.0,0.0,0.0,0.0,43640.0,0.0,0.987,0.0
4,3,0.3,1,0.9964622144112478,0.0,7.2,0.0,151048.78695746564,0.0,0.8,0.0,1.0,0.0,1.0531320544250826,0.0,78899.9619140625,0.0,2716.2190475463867,0.0,9.148597717285156,0.0,2707.0704498291016,0.0,81616.18096160889,0.0,96.67196012415226,0.0,569.0,0.0,566577.0,0.0,2859911.0,0.0,1293478.0,0.0,0.962,0.0
4,9,0,1,1.0,0.0,1.1,0.0,7225.054231512063,0.0,0.8,0.0,0.9,0.0,0.7382013683218503,0.0,3216.9404296875,0.0,782.3488464355469,0.0,0.0,0.0,782.3488464355469,0.0,3999.289276123047,0.0,80.43780300898953,0.0,581.0,0.0,580419.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,9,0.1,1,0.9976225402504473,0.0,3.4000000000000004,0.0,20564.31733416614,0.0,0.8,0.0,1.0,0.0,0.866174343179803,0.0,9499.5908203125,0.0,1427.1247062683105,0.0,2.2879600524902344,0.0,1424.8367462158203,0.0,10926.71552658081,0.0,86.93912454482205,0.0,559.0,0.0,557154.0,0.0,0.0,0.0,110486.0,0.0,0.981,0.0
4,5,0.3,1,0.9964258289703316,0.0,6.800000000000001,0.0,177915.3434413717,0.0,0.8,0.0,1.0,0.0,1.0191210878964683,0.0,90617.4287109375,0.0,6192.892707824707,0.0,9.134483337402344,0.0,6183.758224487305,0.0,96810.3214187622,0.0,93.60306564727043,0.0,573.0,0.0,570569.0,0.0,6592866.0,0.0,1741722.0,0.0,0.947,0.0
4,7,0.2,1,1.0,0.0,5.300000000000001,0.0,103307.48056185953,0.0,0.8,0.0,1.0,0.0,0.9341975247734098,0.0,51450.58154296875,0.0,4464.812999725342,0.0,5.242824554443359,0.0,4459.570175170898,0.0,55915.39454269409,0.0,92.01505589607126,0.0,568.0,0.0,567544.0,0.0,2769106.0,0.0,802375.0,0.0,0.966,0.0
4,9,0.2,1,0.9981261261261262,0.0,5.2,0.0,118950.97532271614,0.0,0.8,0.0,1.0,0.0,0.92761366202654,0.0,55746.09228515625,0.0,7043.78617477417,0.0,5.206584930419922,0.0,7038.57958984375,0.0,62789.87845993042,0.0,88.7819719554495,0.0,555.0,0.0,553505.0,0.0,4198188.0,0.0,881419.0,0.0,0.971,0.0
4,11,0,1,1.0,0.0,1.1,0.0,7703.018674982112,0.0,0.8,0.0,0.9,0.0,0.7384926059514725,0.0,3061.43408203125,0.0,952.9031372070312,0.0,0.0,0.0,952.9031372070312,0.0,4014.3372192382812,0.0,76.26250399093666,0.0,547.0,0.0,546453.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
